-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  59.4324   longitude 24.7441 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 27.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2021,11,16,0.14,0.65,0.1,7.88,0.01,0.01,3.91,3.46,3.69,4.21,4.8,97.05,0.76,102.03,8.73,10.93,7.46,3.47,227.3
2021,11,17,0.14,0.48,0.11,7.73,0.01,0.01,4.01,3.51,3.76,4.49,4.85,96.48,0.95,101.1,7.77,8.62,6.87,1.75,201.2
2021,11,18,0.25,0.65,0.2,7.15,0.02,0.02,4.41,3.17,3.79,4.53,4.8,91.73,3.53,99.84,8.86,11.05,5.9,5.15,245.7
2021,11,19,0.27,0.69,0.22,7.05,0.02,0.01,4.38,3.78,4.08,4.31,5.06,95.84,3.92,99.18,6.65,9.79,4.37,5.42,253.0
2021,11,20,0.4,0.7,0.33,7.07,0.02,0.02,4.42,2.13,3.28,4.19,4.5,85.18,0.55,99.03,10.48,13.6,5.47,8.13,303.4
2021,11,21,0.29,0.66,0.25,6.78,0.02,0.01,1.23,-0.67,0.28,2.24,3.67,87.26,0.24,99.5,6.52,10.43,3.75,6.68,341.4
2021,11,22,0.47,0.68,0.42,6.12,0.02,0.02,0.32,-3.08,-1.38,1.76,3.01,77.82,0.67,100.89,6.29,8.66,4.63,4.03,291.1
2021,11,23,0.29,0.61,0.27,6.92,0.02,0.01,1.09,-0.22,0.43,2.71,3.73,91.01,2.44,100.62,5.01,9.04,0.32,8.72,216.6
2021,11,24,0.43,0.6,0.41,6.72,0.02,0.02,3.52,2.1,2.81,3.21,4.44,90.53,0.95,100.12,7.63,12.61,1.39,11.22,269.2
2021,11,25,0.19,0.54,0.18,7.24,0.01,0.01,4.33,4.13,4.23,4.11,5.16,98.57,8.9,99.4,8.02,10.44,4.76,5.68,225.2
2021,11,26,0.38,0.57,0.38,6.27,0.02,0.01,0.88,-1.35,-0.23,2.22,3.52,85.05,1.67,99.07,4.45,6.03,2.79,3.24,344.3
2021,11,27,0.33,0.58,0.34,6.34,0.02,0.02,-0.49,-3.66,-2.07,1.52,2.9,79.12,0.0,99.9,9.5,11.78,5.51,6.27,60.6
2021,11,28,0.14,0.54,0.15,6.56,0.01,0.01,-0.86,-3.31,-2.09,1.75,2.98,83.81,1.87,99.9,8.88,11.17,6.97,4.2,60.4
2021,11,29,0.15,0.5,0.17,6.7,0.01,0.01,-1.78,-3.81,-2.79,0.72,2.88,87.33,2.07,99.73,8.86,11.02,6.93,4.09,61.5
2021,11,30,0.21,0.51,0.23,6.44,0.01,0.01,-4.53,-5.88,-5.2,-0.4,2.48,93.1,0.86,98.11,9.78,10.55,9.07,1.48,340.1
2021,12,1,0.22,0.52,0.26,6.67,0.01,0.01,-3.94,-6.57,-5.26,-1.62,2.33,84.01,0.12,98.67,7.59,11.17,1.29,9.88,326.1
2021,12,2,0.21,0.49,0.25,6.51,0.01,0.01,-3.16,-5.85,-4.5,-0.82,2.47,83.19,0.08,98.82,7.32,10.51,1.12,9.39,81.6
2021,12,3,0.11,0.45,0.13,6.63,0.01,0.01,-3.08,-5.39,-4.24,-0.18,2.54,85.59,0.13,99.17,8.29,10.53,4.35,6.18,41.5
2021,12,4,0.18,0.43,0.23,6.75,0.01,0.01,-3.71,-5.81,-4.76,-0.97,2.43,87.2,0.86,100.2,4.68,6.1,3.4,2.7,50.5
2021,12,5,0.24,0.47,0.3,6.46,0.01,0.01,-5.45,-7.48,-6.47,-1.64,2.1,88.37,1.21,101.4,7.37,8.26,6.24,2.02,63.1
2021,12,6,0.26,0.44,0.34,6.1,0.01,0.01,-8.54,-10.39,-9.46,-3.95,1.69,93.16,0.78,101.66,4.82,6.79,2.2,4.59,96.4
2021,12,7,0.24,0.42,0.31,6.61,0.01,0.01,-7.63,-10.02,-8.83,-4.28,1.71,86.36,0.5,101.3,1.76,2.63,0.19,2.44,281.3
2021,12,8,0.19,0.41,0.25,6.71,0.01,0.01,-6.72,-9.14,-7.93,-4.61,1.82,85.8,0.11,101.78,2.34,3.39,0.41,2.98,214.4
2021,12,9,0.2,0.42,0.27,6.37,0.01,0.01,-8.79,-9.42,-9.1,-5.34,1.83,99.52,0.08,102.1,6.29,10.11,3.54,6.57,138.9
2021,12,10,0.17,0.33,0.23,6.6,0.01,0.01,-7.34,-7.96,-7.65,-3.39,2.08,98.56,1.44,101.4,11.0,11.51,10.24,1.27,130.8
2021,12,11,0.11,0.3,0.16,7.02,0.01,0.01,-1.31,-2.28,-1.8,0.0,3.2,94.32,2.94,101.24,8.14,10.18,5.09,5.09,136.3
2021,12,12,0.12,0.32,0.17,7.12,0.01,0.01,0.68,0.32,0.5,0.8,3.85,97.58,0.66,101.61,3.05,4.68,2.19,2.49,228.9
2021,12,13,0.13,0.3,0.19,7.33,0.01,0.01,0.65,0.08,0.37,0.88,3.78,96.21,0.5,101.83,5.84,7.36,3.44,3.92,236.6
2021,12,14,0.12,0.3,0.18,7.07,0.01,0.01,1.22,0.62,0.92,1.5,3.95,95.84,8.6,101.17,8.66,10.97,6.26,4.71,208.9
2021,12,15,0.12,0.3,0.18,7.27,0.01,0.01,2.28,1.74,2.01,1.8,4.3,96.21,1.71,100.75,7.74,10.18,5.19,4.99,240.4
2021,12,16,0.25,0.34,0.37,6.75,0.01,0.01,2.77,2.24,2.51,2.04,4.46,96.24,3.35,100.43,7.97,9.77,5.92,3.85,289.4
2021,12,17,0.26,0.35,0.4,6.62,0.01,0.01,1.24,0.65,0.95,1.41,3.93,95.69,0.14,101.55,6.78,8.39,3.42,4.97,326.1
2021,12,18,0.13,0.32,0.21,7.03,0.01,0.01,2.5,2.26,2.38,2.11,4.45,98.24,1.95,100.9,6.36,8.11,3.55,4.56,288.3
2021,12,19,0.18,0.33,0.28,6.71,0.01,0.01,0.82,-1.02,-0.1,1.26,3.58,87.52,0.38,99.62,10.05,12.13,8.44,3.69,350.4
2021,12,20,0.2,0.37,0.31,6.19,0.01,0.01,-5.85,-8.34,-7.1,-2.52,1.96,84.92,0.42,101.17,10.21,11.91,7.86,4.05,15.4
2021,12,21,0.2,0.36,0.31,6.16,0.01,0.01,-7.4,-8.88,-8.14,-4.33,1.86,93.08,0.36,101.6,6.78,7.91,5.97,1.94,12.3
2021,12,22,0.2,0.37,0.31,6.22,0.01,0.01,-6.46,-8.69,-7.57,-4.86,1.89,87.19,0.05,101.88,5.34,6.5,4.19,2.31,340.0
2021,12,23,0.1,0.31,0.16,6.54,0.01,0.01,-1.82,-2.88,-2.35,-1.13,3.11,93.99,4.59,99.94,11.55,12.46,7.71,4.75,239.2
2021,12,24,0.22,0.37,0.34,6.23,0.01,0.01,-5.78,-7.87,-6.83,-3.27,2.14,87.91,4.12,98.48,6.32,9.26,4.18,5.08,332.6
2021,12,25,0.17,0.34,0.26,6.23,0.01,0.01,-6.31,-7.78,-7.05,-3.84,2.11,92.69,2.67,98.74,6.56,7.83,5.4,2.43,315.8
2021,12,26,0.21,0.36,0.31,6.3,0.01,0.01,-8.35,-9.57,-8.96,-5.61,1.8,94.57,0.71,99.8,7.28,10.55,4.76,5.79,330.0
2021,12,27,0.18,0.36,0.28,6.78,0.01,0.01,-5.49,-7.35,-6.42,-5.67,2.13,89.54,0.26,100.84,2.85,4.73,0.67,4.06,298.8
2021,12,28,0.19,0.38,0.29,6.22,0.01,0.01,-5.37,-6.42,-5.89,-4.36,2.33,96.4,0.1,101.25,6.65,10.15,2.48,7.67,185.2
2021,12,29,0.12,0.31,0.17,6.31,0.01,0.01,-6.52,-7.51,-7.01,-3.88,2.13,97.38,4.92,100.69,9.14,10.81,7.01,3.8,182.1
2021,12,30,0.16,0.31,0.23,6.57,0.01,0.01,-5.41,-6.09,-5.75,-3.5,2.42,99.05,2.56,100.23,8.23,11.71,5.91,5.8,187.7
2021,12,31,0.19,0.38,0.27,6.88,0.01,0.01,-0.18,-1.09,-0.64,-1.11,3.55,94.27,2.19,99.45,6.18,11.34,3.03,8.31,259.3
2022,1,1,0.34,0.39,0.48,5.86,0.01,0.01,-4.44,-6.02,-5.23,-4.59,2.44,91.38,4.12,100.75,6.1,7.74,2.01,5.73,353.9
2022,1,2,0.15,0.37,0.21,6.39,0.01,0.01,-5.41,-6.94,-6.18,-4.7,2.22,92.26,1.81,100.56,7.06,10.48,3.43,7.05,175.4
2022,1,3,0.16,0.33,0.21,6.64,0.01,0.01,-2.63,-3.53,-3.08,-1.28,2.98,95.61,2.46,98.91,4.43,6.04,3.31,2.73,162.9
2022,1,4,0.22,0.35,0.29,6.53,0.01,0.01,-0.45,-0.94,-0.69,-0.89,3.65,97.2,3.36,98.5,6.3,8.3,3.68,4.62,206.2
2022,1,5,0.21,0.36,0.27,6.65,0.01,0.01,-1.91,-2.49,-2.2,-1.98,3.23,97.36,2.96,98.2,3.81,5.09,1.56,3.53,220.7
2022,1,6,0.27,0.44,0.35,6.37,0.01,0.01,-4.23,-5.59,-4.91,-3.84,2.57,92.84,1.92,99.07,7.38,10.14,3.33,6.81,324.7
2022,1,7,0.28,0.42,0.35,6.02,0.01,0.01,-5.61,-8.05,-6.83,-5.06,2.03,85.43,0.3,100.09,7.85,11.1,3.96,7.14,312.5
2022,1,8,0.13,0.4,0.16,6.04,0.01,0.01,-5.77,-7.57,-6.67,-5.65,2.14,90.16,4.58,100.47,5.48,7.66,0.67,6.99,150.0
2022,1,9,0.17,0.33,0.2,6.89,0.01,0.01,-3.01,-3.83,-3.42,-3.03,2.86,96.53,1.82,100.28,4.38,7.04,1.54,5.5,137.4
2022,1,10,0.24,0.48,0.27,6.63,0.01,0.01,-7.29,-8.48,-7.88,-7.04,1.93,94.44,0.08,102.24,5.14,6.77,2.59,4.18,49.1
2022,1,11,0.33,0.53,0.38,6.17,0.01,0.01,-13.01,-13.38,-13.19,-11.36,1.32,99.25,0.19,103.23,4.39,7.99,0.8,7.19,193.4
2022,1,12,0.19,0.44,0.21,6.82,0.01,0.01,-3.88,-4.53,-4.21,-3.14,2.79,97.47,0.62,102.03,9.9,11.85,8.2,3.65,214.4
2022,1,13,0.47,0.52,0.5,6.47,0.02,0.01,2.09,0.99,1.54,0.46,4.1,92.34,0.17,99.76,11.12,12.45,9.48,2.97,267.2
2022,1,14,0.4,0.54,0.42,6.23,0.02,0.01,1.38,-0.87,0.25,-0.07,3.62,84.78,0.1,98.83,12.29,13.51,10.12,3.39,305.9
2022,1,15,0.46,0.55,0.47,5.79,0.02,0.01,-0.92,-2.33,-1.62,-2.01,3.2,91.16,0.01,100.52,8.63,12.26,5.94,6.32,311.1
2022,1,16,0.18,0.55,0.18,6.8,0.01,0.01,-0.1,-0.68,-0.39,-0.73,3.66,96.51,1.94,99.66,9.9,13.18,6.16,7.02,239.7
2022,1,17,0.45,0.61,0.43,5.81,0.02,0.01,-1.14,-2.91,-2.03,-1.4,3.16,88.48,1.48,98.59,10.18,15.96,2.73,13.23,327.3
2022,1,18,0.4,0.62,0.37,5.77,0.02,0.02,-2.57,-4.45,-3.51,-3.06,2.71,88.41,0.04,101.28,7.71,10.64,5.35,5.29,293.3
2022,1,19,0.35,0.64,0.32,6.76,0.02,0.02,0.57,0.06,0.32,0.23,3.83,96.41,0.7,99.89,9.65,11.98,6.97,5.01,229.8
2022,1,20,0.28,0.6,0.24,6.91,0.02,0.01,0.26,-0.5,-0.12,0.07,3.76,94.72,5.32,97.88,9.13,12.92,3.49,9.43,186.8
2022,1,21,0.19,0.71,0.16,6.79,0.01,0.01,-1.74,-3.52,-2.63,-1.36,2.94,88.42,4.3,99.37,12.21,13.01,10.68,2.33,358.3
2022,1,22,0.39,0.73,0.32,6.58,0.02,0.02,-3.49,-5.07,-4.28,-3.11,2.55,90.68,0.3,101.31,6.62,10.02,2.3,7.72,11.0
2022,1,23,0.29,0.7,0.23,6.87,0.02,0.02,-3.1,-4.15,-3.62,-3.5,2.77,94.75,1.65,102.09,6.31,9.21,1.06,8.15,218.5
2022,1,24,0.26,0.73,0.2,7.36,0.02,0.02,0.6,0.06,0.33,0.21,3.77,96.11,0.99,101.58,9.82,10.97,7.26,3.71,217.1
2022,1,25,0.8,0.83,0.59,5.63,0.03,0.03,-1.36,-2.22,-1.79,-2.56,3.23,95.24,0.03,101.38,5.64,7.14,4.11,3.03,305.2
2022,1,26,0.35,0.8,0.25,6.53,0.02,0.02,-3.15,-3.88,-3.51,-3.83,2.85,97.03,2.97,100.82,7.55,10.84,3.75,7.09,205.5
2022,1,27,0.27,0.83,0.19,7.18,0.02,0.02,0.0,-0.5,-0.25,-0.29,3.7,96.46,4.37,99.1,6.0,7.13,4.53,2.6,187.5
2022,1,28,0.35,0.84,0.24,6.88,0.02,0.02,-1.52,-2.75,-2.13,-1.71,3.13,92.22,2.66,99.53,7.95,9.57,4.39,5.18,359.9
2022,1,29,0.34,0.89,0.22,6.23,0.02,0.02,-3.38,-4.45,-3.92,-3.78,2.78,94.84,12.61,99.37,10.32,16.76,3.56,13.2,184.4
2022,1,30,0.44,0.87,0.28,6.83,0.03,0.02,-0.43,-1.28,-0.85,-0.29,3.58,94.31,6.01,97.27,9.55,14.05,7.41,6.64,83.9
2022,1,31,0.3,0.95,0.19,6.44,0.02,0.02,-4.12,-5.54,-4.83,-3.05,2.51,92.16,2.46,99.07,7.44,10.03,5.21,4.82,10.8
2022,2,1,0.45,0.99,0.27,6.37,0.03,0.02,-5.74,-7.18,-6.46,-4.86,2.19,92.42,1.24,99.21,2.81,5.03,0.2,4.83,356.0
2022,2,2,0.52,1.08,0.3,6.74,0.03,0.03,-6.05,-7.96,-7.01,-6.55,2.04,89.07,0.47,99.68,1.44,2.23,0.65,1.58,308.6
2022,2,3,0.65,1.09,0.37,6.5,0.04,0.03,-5.91,-7.93,-6.92,-6.48,2.03,88.21,0.35,100.75,2.24,3.21,1.35,1.86,289.0
2022,2,4,0.72,1.13,0.39,6.17,0.04,0.04,-6.33,-7.15,-6.74,-5.09,2.18,98.01,2.0,100.49,9.5,13.57,3.61,9.96,164.4
2022,2,5,0.33,1.0,0.17,6.98,0.02,0.02,-1.65,-2.57,-2.11,-1.47,3.21,94.8,7.38,98.96,8.87,12.81,5.53,7.28,190.8
2022,2,6,0.36,1.14,0.19,7.11,0.03,0.02,-0.1,-0.64,-0.37,-0.52,3.7,96.43,4.6,98.42,8.41,11.61,5.8,5.81,204.0
2022,2,7,0.4,1.24,0.2,6.93,0.03,0.02,-0.97,-1.58,-1.28,-1.43,3.44,96.36,0.3,98.63,4.57,6.04,2.94,3.1,349.1
2022,2,8,0.51,1.27,0.25,6.95,0.03,0.03,-1.25,-2.13,-1.69,-1.6,3.27,94.61,2.81,99.62,5.87,8.25,3.22,5.03,243.6
2022,2,9,0.81,1.34,0.38,6.56,0.05,0.05,0.02,-0.44,-0.21,-0.45,3.7,96.95,1.02,99.73,8.3,10.48,5.79,4.69,241.7
2022,2,10,0.98,1.39,0.45,6.05,0.05,0.05,0.56,-0.34,0.11,-0.46,3.74,93.77,0.07,99.59,9.39,11.21,7.31,3.9,253.6
2022,2,11,1.18,1.48,0.53,6.01,0.06,0.05,-1.24,-2.36,-1.8,-1.88,3.21,93.07,0.18,100.22,7.33,8.02,6.75,1.27,275.8
2022,2,12,1.09,1.45,0.47,6.36,0.06,0.05,-0.96,-2.34,-1.65,-1.91,3.22,91.43,0.13,100.91,10.05,12.54,6.77,5.77,256.4
2022,2,13,0.6,1.35,0.25,6.83,0.04,0.05,0.68,-0.3,0.19,0.09,3.71,92.99,1.8,100.39,12.08,14.07,9.88,4.19,224.6
2022,2,14,0.49,1.28,0.2,6.82,0.03,0.04,0.8,0.05,0.43,0.16,3.83,94.61,2.52,99.86,9.95,11.56,8.94,2.62,219.5
2022,2,15,0.68,1.35,0.27,7.21,0.04,0.06,0.74,-0.02,0.36,0.17,3.8,94.57,5.1,99.92,9.48,10.98,8.62,2.36,204.2
2022,2,16,0.56,1.48,0.22,7.04,0.04,0.04,0.54,-0.21,0.16,-0.16,3.78,94.66,2.39,99.22,9.61,11.56,6.37,5.19,196.8
2022,2,17,0.35,1.42,0.13,6.95,0.03,0.03,0.65,0.0,0.33,0.06,3.96,95.31,15.88,96.24,9.41,13.66,4.16,9.5,179.2
2022,2,18,1.02,1.79,0.38,6.88,0.06,0.07,0.11,-1.46,-0.68,-0.49,3.5,89.19,0.28,97.72,10.43,14.32,7.91,6.41,266.0
2022,2,19,0.55,1.71,0.19,6.62,0.04,0.04,-0.34,-1.16,-0.75,-0.63,3.58,94.34,4.06,97.72,7.76,8.97,6.4,2.57,27.1
2022,2,20,1.02,1.85,0.36,6.74,0.06,0.04,-1.62,-2.57,-2.09,-2.0,3.19,94.45,0.41,98.92,5.61,7.7,3.76,3.94,248.7
2022,2,21,0.7,1.84,0.24,6.83,0.05,0.05,-1.28,-2.14,-1.71,-1.5,3.34,94.88,6.9,97.99,8.51,13.35,4.81,8.54,137.0
2022,2,22,0.66,1.83,0.22,6.84,0.05,0.04,-1.67,-2.6,-2.13,-1.35,3.22,94.33,2.74,98.42,6.45,9.29,0.3,8.99,346.3
2022,2,23,1.13,2.08,0.36,6.3,0.07,0.08,-5.0,-6.79,-5.89,-5.17,2.25,90.12,0.01,100.42,3.8,7.72,1.81,5.91,252.3
2022,2,24,1.29,1.87,0.41,6.78,0.08,0.09,-0.18,-1.25,-0.71,-0.94,3.5,93.14,0.67,100.22,12.85,15.27,8.46,6.81,203.1
2022,2,25,0.45,1.92,0.14,7.39,0.04,0.04,0.68,-0.11,0.29,0.17,3.81,94.32,4.26,99.23,11.71,14.39,8.43,5.96,216.2
2022,2,26,2.16,2.33,0.65,5.83,0.1,0.08,-1.94,-3.73,-2.84,-2.8,2.84,88.71,0.05,101.94,5.97,7.77,2.02,5.75,322.5
2022,2,27,1.89,2.3,0.55,5.87,0.09,0.12,-2.6,-3.99,-3.29,-3.58,2.76,92.18,0.04,103.22,6.68,8.82,0.43,8.39,213.4
2022,2,28,2.38,2.42,0.68,5.61,0.11,0.12,-0.72,-1.3,-1.01,-1.06,3.37,96.8,0.23,102.89,7.42,8.77,6.2,2.57,240.4
2022,3,1,2.41,2.44,0.67,5.68,0.11,0.15,-0.35,-1.42,-0.89,-1.06,3.35,93.27,0.08,102.61,7.98,8.81,7.45,1.36,231.0
2022,3,2,1.05,2.5,0.29,7.16,0.07,0.12,-0.71,-1.53,-1.12,-1.04,3.35,95.08,0.27,101.75,6.21,7.91,4.86,3.05,243.3
2022,3,3,2.23,2.61,0.59,6.44,0.12,0.15,-0.89,-1.73,-1.31,-1.38,3.32,94.98,0.22,101.29,5.16,6.16,3.87,2.29,334.9
2022,3,4,2.68,2.79,0.7,5.75,0.13,0.16,-3.06,-5.03,-4.05,-3.88,2.55,88.31,0.01,102.04,5.15,6.4,2.78,3.62,8.8
2022,3,5,2.29,2.77,0.58,5.62,0.11,0.18,-2.71,-4.19,-3.45,-4.28,2.73,91.61,0.06,102.03,4.33,8.58,0.4,8.18,237.1
2022,3,6,2.67,2.83,0.66,5.86,0.13,0.23,-0.24,-1.16,-0.7,-0.76,3.46,93.93,0.73,101.0,7.97,8.73,7.16,1.57,272.9
2022,3,7,1.44,2.94,0.35,6.92,0.09,0.15,-0.99,-3.26,-2.13,-1.55,2.97,85.12,0.42,101.34,5.09,7.86,2.45,5.41,15.7
2022,3,8,1.36,2.82,0.32,6.46,0.09,0.17,-4.59,-5.76,-5.17,-3.54,2.44,94.69,7.29,101.71,6.36,8.71,4.5,4.21,165.6
2022,3,9,2.34,3.06,0.55,6.1,0.12,0.2,-5.79,-7.78,-6.78,-4.93,2.04,89.04,0.12,102.65,4.75,5.86,3.73,2.13,133.8
2022,3,10,2.79,3.12,0.64,5.48,0.14,0.23,-6.62,-8.59,-7.6,-6.53,1.93,89.9,0.0,103.43,6.66,7.61,5.39,2.22,211.7
2022,3,11,2.54,3.01,0.57,5.88,0.14,0.27,-1.39,-2.5,-1.95,-2.35,3.11,93.56,0.01,102.72,7.7,9.12,4.08,5.04,255.4
2022,3,12,2.85,3.06,0.63,6.08,0.15,0.3,-0.77,-1.4,-1.09,-1.51,3.35,96.16,0.12,102.44,2.8,3.93,1.81,2.12,272.6
2022,3,13,2.64,3.28,0.57,6.07,0.14,0.27,-0.99,-1.8,-1.39,-1.75,3.26,95.37,0.11,102.51,4.39,5.34,3.16,2.18,261.8
2022,3,14,3.26,3.31,0.69,5.6,0.15,0.25,-0.79,-2.26,-1.52,-2.4,3.15,91.02,0.04,102.78,4.16,4.97,3.53,1.44,281.5
2022,3,15,2.96,3.26,0.61,5.88,0.14,0.23,-0.31,-2.31,-1.31,-3.3,3.15,87.63,0.01,102.72,2.6,3.64,1.44,2.2,230.1
2022,3,16,3.24,3.37,0.66,5.62,0.15,0.3,-1.17,-2.94,-2.05,-3.06,3.01,89.05,0.01,102.96,3.49,4.32,2.62,1.7,168.3
2022,3,17,3.19,3.27,0.64,5.7,0.15,0.3,-0.28,-2.26,-1.27,-2.45,3.13,87.21,0.0,103.59,3.87,6.45,2.91,3.54,193.5
2022,3,18,2.96,3.25,0.58,6.23,0.14,0.3,-0.48,-2.14,-1.31,-1.45,3.18,89.5,0.13,103.56,6.85,8.69,4.01,4.68,201.1
2022,3,19,1.74,3.73,0.33,7.1,0.11,0.23,0.3,-0.26,0.02,-0.12,3.59,96.03,0.36,104.18,3.74,7.55,1.67,5.88,275.7
2022,3,20,3.72,3.83,0.7,5.97,0.18,0.37,0.91,0.31,0.61,-0.17,3.76,96.02,0.18,103.94,5.97,8.1,4.1,4.0,272.3
2022,3,21,3.61,3.69,0.67,5.72,0.17,0.35,0.54,-0.64,-0.05,-0.56,3.52,92.32,0.15,103.68,5.44,6.28,4.37,1.91,268.1
2022,3,22,3.41,3.66,0.62,5.76,0.16,0.34,0.47,-1.22,-0.38,-1.12,3.4,89.58,0.0,103.15,5.5,6.34,4.57,1.77,245.4
2022,3,23,3.13,3.3,0.56,6.0,0.16,0.35,0.4,-0.2,0.1,-0.08,3.68,95.98,0.43,102.06,5.54,6.7,3.57,3.13,265.1
2022,3,24,3.21,3.67,0.56,6.42,0.17,0.34,1.84,0.79,1.32,1.05,3.98,93.06,1.47,101.76,5.91,8.22,3.41,4.81,265.5
2022,3,25,2.46,3.9,0.43,7.07,0.16,0.37,2.51,1.77,2.14,1.77,4.3,94.93,0.59,100.94,7.18,10.92,2.9,8.02,244.7
2022,3,26,2.21,4.23,0.38,6.61,0.14,0.31,1.14,-2.35,-0.61,0.5,3.23,77.58,0.46,100.3,13.91,15.63,10.26,5.37,322.8
2022,3,27,3.8,4.45,0.64,5.58,0.2,0.43,-1.8,-6.28,-4.04,-1.09,2.34,72.14,3.8,101.7,8.44,12.57,5.18,7.39,295.0
2022,3,28,2.95,4.41,0.49,6.9,0.17,0.44,2.36,0.31,1.34,1.41,3.95,86.67,2.41,99.12,9.88,11.66,6.85,4.81,284.8
2022,3,29,3.09,4.56,0.5,5.91,0.18,0.38,-3.57,-7.45,-5.51,-1.74,2.12,75.13,0.85,99.94,4.3,6.52,2.92,3.6,355.2
2022,3,30,3.53,4.6,0.56,5.81,0.2,0.46,-1.42,-5.07,-3.25,-0.99,2.59,76.32,0.28,100.05,7.37,9.02,5.04,3.98,273.1
2022,3,31,3.87,4.66,0.61,5.84,0.21,0.47,-1.34,-4.64,-2.99,-0.36,2.66,78.73,0.23,100.7,2.5,4.75,1.22,3.53,295.8
2022,4,1,4.08,4.72,0.63,5.71,0.21,0.5,-0.64,-3.54,-2.09,-0.15,2.88,81.36,0.21,101.29,1.87,2.95,0.64,2.31,46.9
2022,4,2,4.25,4.82,0.65,5.54,0.21,0.52,-1.12,-4.6,-2.86,-0.22,2.67,78.37,0.28,101.05,3.55,5.08,1.93,3.15,20.4
2022,4,3,4.51,4.9,0.68,5.64,0.25,0.57,0.12,-2.04,-0.96,0.12,3.28,85.91,0.16,100.17,5.62,6.73,4.48,2.25,264.6
2022,4,4,2.02,4.72,0.3,6.56,0.14,0.31,0.73,-0.28,0.22,0.74,3.77,92.99,5.89,98.85,10.1,12.05,7.3,4.75,197.3
2022,4,5,1.66,4.56,0.24,6.7,0.11,0.28,-0.2,-2.12,-1.16,-0.01,3.39,87.13,8.2,97.13,13.25,17.59,9.41,8.18,235.0
2022,4,6,4.07,5.15,0.59,5.84,0.22,0.46,-0.3,-4.01,-2.16,-0.04,2.86,76.16,0.59,98.58,8.28,11.01,6.25,4.76,252.4
2022,4,7,2.01,4.93,0.29,7.06,0.14,0.37,1.1,0.03,0.56,0.85,3.91,92.55,2.58,98.26,5.23,9.7,2.13,7.57,140.9
2022,4,8,2.82,4.98,0.4,6.96,0.17,0.42,2.41,1.45,1.93,1.52,4.35,93.27,6.51,97.46,9.68,11.54,7.88,3.66,175.5
2022,4,9,3.48,5.17,0.48,6.43,0.19,0.4,1.56,-0.85,0.36,1.21,3.64,84.37,0.67,98.42,9.58,11.04,7.02,4.02,198.1
2022,4,10,2.94,5.28,0.4,6.96,0.17,0.4,2.16,0.79,1.48,1.79,4.07,90.8,0.89,99.27,8.94,10.51,6.52,3.99,216.9
2022,4,11,5.23,5.47,0.71,5.85,0.26,0.59,2.45,0.39,1.42,2.34,3.9,87.03,0.1,100.56,7.01,9.48,4.56,4.92,243.1
2022,4,12,4.7,5.57,0.63,6.11,0.25,0.6,2.94,0.43,1.68,2.56,3.87,84.18,0.0,101.58,4.77,5.74,4.05,1.69,263.9
2022,4,13,4.92,5.55,0.65,6.06,0.27,0.67,2.99,-0.61,1.19,3.23,3.57,78.59,0.03,102.1,2.75,4.03,0.97,3.06,301.1
